time,datetime,zeta,phi_obs,phi_m,phi_h,phi_q,L_obukhov,ustar,hs,hl,ws_lo,ws_hi,T_lo,T_hi,q_lo,q_hi,z_lo,z_hi,lat,lon,Press,LWd,Lwu,SWd,Swu,sensible_heat_flux
574.8333,1999-07-28T19:59:57.12,0.01318069703142145,0.5387755102040818,0.5387755102040818,0.4221538461538465,NaN,12.89614038461538,0.49,-26.0,2.6,9.19,10.18,0.95,1.02,NaN,NaN,2.5,10.0,78.59034,-164.24349,1004.0,310.2,316.2,162.6,93.0,-26.0
574.875,1999-07-28T21:00:00.0,0.011167339762786225,0.528052805280528,0.528052805280528,0.33526970954356794,NaN,12.825323651452281,0.505,-24.1,2.0,9.27,10.27,0.8,0.85,NaN,NaN,2.5,10.0,78.59505,-164.20142,1003.1,314.0,315.9,169.7,97.4,-24.1
574.9167,1999-07-28T22:00:02.88,0.009455958170466777,0.5491749174917487,0.5491749174917487,0.23764705882352966,NaN,13.63633676470588,0.505,-20.4,1.6,9.22,10.26,0.72,0.75,NaN,NaN,2.5,10.0,78.59956,-164.15489,1002.2,314.7,316.0,169.2,97.6,-20.4
577.5833,1999-07-31T13:59:57.12,0.006441353766960503,1.2817204301075271,1.2817204301075271,-1.2400000000000009,NaN,-13.405949999999997,0.31,-3.2,0.9,5.71,7.2,-0.48,-0.52,NaN,NaN,2.5,10.0,78.40774,-161.94073,NaN,304.9,313.0,69.3,49.8,-3.2
577.625,1999-07-31T15:00:00.0,0.005773857910939159,1.2355555555555553,1.2355555555555553,-1.8461538461538458,NaN,-13.707692307692307,0.3,-2.6,2.1,5.61,7.0,-0.44,-0.49,NaN,NaN,2.5,10.0,78.40709,-161.91526,NaN,295.1,312.4,119.6,82.5,-2.6
577.6667,1999-07-31T16:00:02.88,0.0036641263252707914,1.4666666666666672,1.4666666666666672,-4.095999999999997,NaN,-37.355520000000006,0.32,-2.0,3.5,6.22,7.98,-0.76,-0.84,NaN,NaN,2.5,10.0,78.40601,-161.88436,NaN,272.1,308.7,192.3,128.6,-2.0
578.1667,1999-08-01T04:00:02.88,0.003279338655766606,1.0736842105263154,1.0736842105263154,-1.2159999999999966,NaN,-30.1796,0.38,-3.0,4.0,6.99,8.52,-0.55,-0.58,NaN,NaN,2.5,10.0,78.3668,-161.54794,995.4,276.6,310.8,228.9,166.9,-3.0
578.375,1999-08-01T09:00:00.0,0.003505295595842635,0.6095238095238095,0.6095238095238095,-2.2400000000000015,NaN,-59.167499999999976,0.35,-2.5,2.0,6.17,6.97,-1.15,-1.2,NaN,NaN,2.5,10.0,78.3319,-161.44365,998.4,289.5,309.2,45.3,33.2,-2.5
578.5,1999-08-01T12:00:00.0,0.021242047199828883,0.7816091954022986,0.7816091954022986,-0.21581395348837226,NaN,-14.718477906976744,0.29,-8.6,-0.8,5.73,6.58,-1.73,-1.75,NaN,NaN,2.5,10.0,78.32387,-161.41683,999.6,261.4,304.0,55.4,40.9,-8.6
587.7083,1999-08-10T16:59:57.12,0.024388248700927637,1.1266149870801032,1.1266149870801032,-0.23588571428571414,NaN,0.8832091885714283,0.258,-7.0,NaN,4.28,5.37,0.12,0.1,NaN,NaN,2.5,10.0,78.66534,-158.6477,1004.3,319.3,316.2,57.2,37.3,-7.0
587.75,1999-08-10T18:00:00.0,0.017993410410725674,0.8558558558558552,0.8558558558558552,-0.24287179487179472,NaN,1.4962116923076918,0.296,-7.8,-0.1,4.9,5.85,0.15,0.13,NaN,NaN,2.5,10.0,78.66773,-158.66159,1004.1,318.7,316.2,68.1,44.1,-7.8
587.7917,1999-08-10T19:00:02.88,0.015560891865860097,0.5289256198347112,0.5289256198347112,-0.26888888888888873,NaN,1.8453760416666662,0.3025,-7.2,-0.2,5.55,6.15,0.16,0.14,NaN,NaN,2.5,10.0,78.66958,-158.67763,1004.2,318.3,315.7,78.1,50.2,-7.2
587.8333,1999-08-10T19:59:57.12,0.012596244773409815,0.9022892238972638,0.9022892238972638,-0.5117142857142857,NaN,2.279744710714286,0.2985,-5.6,NaN,5.03,6.04,0.16,0.13,NaN,NaN,2.5,10.0,78.67185,-158.69403,1004.2,317.8,315.8,67.8,44.7,-5.6
587.875,1999-08-10T21:00:00.0,0.019623595957145797,0.6208651399491097,0.6208651399491097,-0.2842033898305083,NaN,1.737507620338983,0.262,-5.9,-0.4,5.34,5.95,0.19,0.17,NaN,NaN,2.5,10.0,78.67428,-158.71201,1004.4,317.9,315.3,206.9,126.1,-5.9
587.9167,1999-08-10T22:00:02.88,0.01677936281350745,0.7222222222222225,0.7222222222222225,-0.2751044776119401,NaN,1.7113699343283577,0.288,-6.7,0.0,5.66,6.44,0.16,0.14,NaN,NaN,2.5,10.0,78.67716,-158.7309,1004.2,317.7,315.3,181.6,110.3,-6.7
587.9583,1999-08-10T22:59:57.12,0.00883117345776204,0.8735632183908048,0.8735632183908048,-0.515555555555556,NaN,2.845383333333333,0.29,-3.6,-0.3,5.29,6.24,0.14,0.12,NaN,NaN,2.5,10.0,78.68027,-158.7498,1004.2,317.5,315.7,153.2,94.6,-3.6
588.0,1999-08-11T00:00:00.0,0.007066941874215444,0.9093231162196677,0.9093231162196677,-1.193142857142857,NaN,3.301922185714286,0.261,-2.1,0.1,4.95,5.84,0.13,0.1,NaN,NaN,2.5,10.0,78.68408,-158.76554,1004.3,317.6,315.6,135.9,84.8,-2.1
588.0417,1999-08-11T01:00:02.88,0.016599243233633987,0.953191489361702,0.953191489361702,-0.4177777777777775,NaN,0.9733406249999996,0.235,-3.6,-0.1,4.71,5.55,0.09,0.07,NaN,NaN,2.5,10.0,78.68793,-158.77734,1004.2,317.3,315.4,108.8,68.4,-3.6
588.0833,1999-08-11T01:59:57.12,0.01618284167032982,0.9338959212376935,0.9338959212376935,-0.6319999999999999,NaN,0.9984039749999998,0.237,-3.6,-0.1,4.53,5.36,0.09,0.06,NaN,NaN,2.5,10.0,78.69192,-158.78615,1004.2,317.3,315.0,104.9,65.5,-3.6
588.125,1999-08-11T03:00:00.0,0.02236076528324837,1.0119047619047625,1.0119047619047625,-0.512,NaN,0.8028160000000001,0.224,-4.2,NaN,4.31,5.16,0.1,0.07,NaN,NaN,2.5,10.0,78.69535,-158.79181,1004.2,317.6,315.0,90.5,56.2,-4.2
588.1667,1999-08-11T04:00:02.88,0.04252292483591673,0.9801801801801809,0.9801801801801809,-0.26311111111111113,NaN,0.5487408333333332,0.185,-4.5,NaN,3.8,4.48,0.13,0.11,NaN,NaN,2.5,10.0,78.69825,-158.79439,1004.2,318.3,315.6,79.0,48.7,-4.5
588.2083,1999-08-11T04:59:57.12,0.034880861434168506,0.8740740740740744,0.8740740740740744,-0.3388235294117648,NaN,0.6689647058823528,0.18,-3.4,NaN,3.81,4.4,0.13,0.11,NaN,NaN,2.5,10.0,78.70054,-158.79513,1004.2,317.9,316.3,56.5,36.0,-3.4
588.25,1999-08-11T06:00:00.0,0.06303948452031184,0.8771929824561404,0.8771929824561404,0.0,NaN,0.31321530810810805,0.152,-3.7,NaN,3.67,4.17,0.11,0.11,NaN,NaN,2.5,10.0,78.70196,-158.79459,1004.2,318.1,315.9,38.9,25.0,-3.7
588.2917,1999-08-11T07:00:02.88,0.047378280394999965,0.8015414258188824,0.8015414258188824,-0.13502439024390236,NaN,0.4546288097560975,0.173,-4.1,NaN,3.85,4.37,0.12,0.11,NaN,NaN,2.5,10.0,78.70291,-158.79526,1004.1,318.3,315.8,26.2,17.3,-4.1
588.3333,1999-08-11T07:59:57.12,0.046120819185523555,0.8943089430894314,0.8943089430894314,-0.15435294117647053,NaN,0.4281210352941177,0.164,-3.4,NaN,3.93,4.48,0.11,0.1,NaN,NaN,2.5,10.0,78.70351,-158.79996,1004.1,319.9,316.1,15.2,10.6,-3.4
588.375,1999-08-11T09:00:00.0,0.04391238042758415,1.1714836223506746,1.1714836223506746,0.0,NaN,0.44964384473684205,0.173,-3.8,NaN,3.72,4.48,0.11,0.11,NaN,NaN,2.5,10.0,78.70442,-158.80798,1004.2,319.5,316.3,4.6,4.4,-3.8
588.4167,1999-08-11T10:00:02.88,0.03819373525964035,1.1985018726591758,1.1985018726591758,-0.15822222222222215,NaN,0.5169772666666664,0.178,-3.6,NaN,3.76,4.56,0.11,0.1,NaN,NaN,2.5,10.0,78.70617,-158.81847,1004.3,318.9,316.3,7.7,6.1,-3.6
588.4583,1999-08-11T10:59:57.12,0.029432763379219497,1.2318460192475944,1.2318460192475944,-0.3585882352941176,NaN,0.3659978448529412,0.1905,-3.4,NaN,3.98,4.86,0.06,0.04,NaN,NaN,2.5,10.0,78.70878,-158.83073,1004.3,318.8,315.9,5.4,4.7,-3.4
588.5,1999-08-11T12:00:00.0,0.03438391062394916,0.9836695485110467,0.9836695485110467,-0.3701333333333333,NaN,0.0,0.1735,-3.0,NaN,3.62,4.26,0.0,-0.02,NaN,NaN,2.5,10.0,78.71255,-158.83997,1004.4,316.8,316.5,5.6,4.5,-3.0
588.5417,1999-08-11T13:00:02.88,0.03176745559741959,0.9922480620155034,0.9922480620155034,-0.6115555555555556,NaN,-0.22615324444444437,0.172,-2.7,NaN,3.92,4.56,-0.04,-0.07,NaN,NaN,2.5,10.0,78.71728,-158.84444,1004.4,316.8,316.0,16.1,10.8,-2.7
588.6667,1999-08-11T16:00:02.88,0.03246094034437551,0.9320388349514565,0.9320388349514565,-0.49439999999999995,NaN,0.055319304375,0.1545,-2.0,NaN,3.62,4.16,0.01,-0.01,NaN,NaN,2.5,10.0,78.73144,-158.82862,1004.8,319.3,316.0,39.0,25.1,-2.0
588.75,1999-08-11T18:00:00.0,0.04161918128893645,0.805369127516778,0.805369127516778,-0.6219130434782609,NaN,0.043147160869565215,0.149,-2.3,NaN,3.72,4.17,0.01,-0.02,NaN,NaN,2.5,10.0,78.73612,-158.80762,1005.1,319.3,315.9,47.0,30.9,-2.3
588.7917,1999-08-11T19:00:02.88,0.040109343326439714,1.4117647058823521,1.4117647058823521,-0.612,NaN,0.089539425,0.153,-2.4,NaN,3.46,4.27,0.02,-0.01,NaN,NaN,2.5,10.0,78.737,-158.80193,1005.3,320.1,316.2,54.6,36.0,-2.4
588.9583,1999-08-11T22:59:57.12,0.030079717411543503,0.8192771084337346,0.8192771084337346,-1.154782608695652,NaN,1.0739651478260872,0.166,-2.3,NaN,3.76,4.27,0.18,0.13,NaN,NaN,2.5,10.0,78.74351,-158.83332,1005.8,316.1,315.4,281.4,166.5,-2.3
589.4167,1999-08-12T10:00:02.88,0.02680601272205017,0.8627450980392153,0.8627450980392153,-0.7418181818181818,NaN,-0.06699545454545457,0.17,-2.2,0.4,3.91,4.46,-0.01,-0.04,NaN,NaN,2.5,10.0,78.77656,-158.83268,1005.6,318.3,316.3,14.0,9.0,-2.2
589.6667,1999-08-12T16:00:02.88,0.09977205921052595,1.209876543209876,1.209876543209876,-0.49371428571428577,NaN,0.08997942857142856,0.108,-2.1,NaN,3.27,3.76,0.05,0.02,NaN,NaN,2.5,10.0,78.80334,-158.81817,1005.4,320.3,316.0,54.2,33.8,-2.1
589.7083,1999-08-12T16:59:57.12,0.17824395420132402,1.4981273408239701,1.4981273408239701,-0.4068571428571428,NaN,0.11078084285714282,0.089,-2.1,-0.1,2.86,3.36,0.11,0.08,NaN,NaN,2.5,10.0,78.80543,-158.80767,1005.4,319.2,315.7,114.6,68.0,-2.1
589.75,1999-08-12T18:00:00.0,0.1509716137814602,1.425742574257426,1.425742574257426,-0.1243076923076921,NaN,0.17832132692307695,0.101,-2.6,-0.2,2.9,3.44,0.15,0.14,NaN,NaN,2.5,10.0,78.80693,-158.79937,1005.3,320.0,316.2,150.8,88.9,-2.6
589.7917,1999-08-12T19:00:02.88,0.1656436267844058,1.248226950354611,1.248226950354611,0.0,NaN,0.19500667826086956,0.094,-2.3,-0.2,3.01,3.45,0.18,0.18,NaN,NaN,2.5,10.0,78.80769,-158.79548,1005.3,319.1,315.7,189.1,110.9,-2.3
589.8333,1999-08-12T19:59:57.12,0.07468465366384064,0.8205128205128202,0.8205128205128202,-0.18720000000000017,NaN,0.5525564850000001,0.117,-2.0,0.0,2.89,3.25,0.23,0.22,NaN,NaN,2.5,10.0,78.8088,-158.79498,1005.3,307.1,315.3,267.3,152.5,-2.0
590.0833,1999-08-13T01:59:57.12,0.3269503218602953,1.859649122807017,1.859649122807017,-0.10133333333333343,NaN,0.14266720000000002,0.076,-2.4,NaN,3.22,3.75,0.26,0.25,NaN,NaN,2.5,10.0,78.82885,-158.79151,1005.4,326.1,316.2,98.6,60.9,-2.4
590.125,1999-08-13T03:00:00.0,0.07127187202088982,1.3541666666666665,1.3541666666666665,0.0,NaN,0.8053063680000001,0.128,-2.5,NaN,3.61,4.26,0.32,0.32,NaN,NaN,2.5,10.0,78.83269,-158.78376,1005.1,326.3,316.6,75.2,46.7,-2.5
590.1667,1999-08-13T04:00:02.88,0.12256297013973386,1.5000000000000004,1.5000000000000004,0.09525581395348846,NaN,0.5413578418604651,0.128,-4.3,NaN,3.73,4.45,0.37,0.38,NaN,NaN,2.5,10.0,78.83581,-158.77762,1005.0,324.2,316.8,57.5,35.6,-4.3
590.2083,1999-08-13T04:59:57.12,0.12808360826771703,1.3850129198966417,1.3850129198966417,0.0897391304347827,NaN,0.5320055347826086,0.129,-4.6,NaN,3.77,4.44,0.38,0.39,NaN,NaN,2.5,10.0,78.83827,-158.77278,1004.8,322.8,316.6,45.4,28.0,-4.6
590.25,1999-08-13T06:00:00.0,0.07560097208549356,1.2252252252252256,1.2252252252252256,0.23102439024390264,NaN,0.8539354536585365,0.148,-4.1,NaN,3.56,4.24,0.36,0.38,NaN,NaN,2.5,10.0,78.8407,-158.77094,1004.8,323.4,316.4,33.4,20.6,-4.1
590.2917,1999-08-13T07:00:02.88,0.07843904372005348,0.956321839080459,0.956321839080459,0.23199999999999954,NaN,0.7545346874999999,0.145,-4.0,NaN,3.49,4.01,0.33,0.35,NaN,NaN,2.5,10.0,78.84316,-158.7686,1004.8,322.7,316.5,30.1,18.3,-4.0
590.3333,1999-08-13T07:59:57.12,0.03464041380374896,0.7707129094412332,0.7707129094412332,0.1845333333333335,NaN,1.6568694399999997,0.173,-3.0,NaN,3.58,4.08,0.32,0.33,NaN,NaN,2.5,10.0,78.84577,-158.76722,1004.7,323.0,316.1,19.4,12.2,-3.0
590.375,1999-08-13T09:00:00.0,0.03610551815458988,0.36963696369636956,0.36963696369636956,0.0,NaN,1.6392824839285713,0.1515,-2.1,NaN,3.38,3.59,0.33,0.33,NaN,NaN,2.5,10.0,78.84841,-158.76423,1004.7,321.2,316.2,14.6,9.5,-2.1
590.5833,1999-08-13T13:59:57.12,0.02398174576313374,1.7146833681280447,1.7146833681280447,-0.27869090909090893,NaN,-1.423733550681818,0.2395,-5.5,NaN,4.69,6.23,-0.19,-0.21,NaN,NaN,2.5,10.0,78.8588,-158.69535,1005.0,315.8,315.8,53.9,30.2,-5.5
590.625,1999-08-13T15:00:00.0,0.01202229463659555,1.2671394799054372,1.2671394799054372,-0.6016000000000006,NaN,-3.5881228799999985,0.282,-4.5,NaN,5.15,6.49,-0.24,-0.27,NaN,NaN,2.5,10.0,78.85812,-158.6606,1004.9,315.6,315.8,70.8,40.4,-4.5
590.6667,1999-08-13T16:00:02.88,0.01409951221623497,1.4921780986762934,1.4921780986762934,-0.7091199999999996,NaN,-4.208278734000001,0.277,-5.0,-0.6,5.38,6.93,-0.33,-0.37,NaN,NaN,2.5,10.0,78.85586,-158.62274,1005.0,314.6,315.3,75.7,44.0,-5.0
590.7083,1999-08-13T16:59:57.12,0.005468495866078411,1.2918712493180575,1.2918712493180575,-2.256000000000002,NaN,-15.791478299999996,0.3055,-2.6,NaN,5.69,7.17,-0.48,-0.54,NaN,NaN,2.5,10.0,78.85231,-158.5846,1005.4,313.2,315.2,106.2,61.0,-2.6
595.9583,1999-08-18T22:59:57.12,0.007221400204108738,0.533333333333334,0.533333333333334,-0.8160000000000001,NaN,-1.243603125,0.255,-2.0,NaN,5.97,6.48,-0.05,-0.07,NaN,NaN,2.5,10.0,78.90525,-158.35281,993.9,316.0,315.3,168.0,123.8,-2.0
596.0,1999-08-19T00:00:00.0,0.01102329915348509,0.6280566280566284,0.6280566280566284,-0.259,NaN,0.6515242124999999,0.259,-3.2,NaN,6.0,6.61,0.04,0.03,NaN,NaN,2.5,10.0,78.91072,-158.34996,993.8,316.9,315.4,159.8,114.4,-3.2
596.0417,1999-08-19T01:00:02.88,0.013420813181683122,0.528735632183908,0.528735632183908,0.0,NaN,0.2675821714285715,0.232,-2.8,NaN,5.06,5.52,0.02,0.02,NaN,NaN,2.5,10.0,78.91608,-158.34484,993.8,317.3,315.6,164.1,113.9,-2.8
596.0833,1999-08-19T01:59:57.12,0.018629954453049807,0.47435897435897445,0.47435897435897445,-0.4754285714285712,NaN,-0.6749184000000001,0.208,-2.8,NaN,4.95,5.32,-0.07,-0.09,NaN,NaN,2.5,10.0,NaN,NaN,994.0,316.4,315.8,102.8,71.6,-2.8
596.3333,1999-08-19T07:59:57.12,0.055385958893660055,0.9514866979655722,0.9514866979655722,-0.38292134831460706,NaN,-4.071740308988764,0.213,-8.9,NaN,5.77,6.53,-1.25,-1.3,NaN,NaN,2.5,10.0,78.94209,-158.25211,995.6,276.1,307.8,19.5,14.8,-8.9
596.5417,1999-08-19T13:00:02.88,0.015632638538242663,0.5191740412979345,0.5191740412979345,-1.4464000000000012,NaN,-15.006128799999997,0.226,-3.0,NaN,5.9,6.34,-1.3,-1.36,NaN,NaN,2.5,10.0,78.96951,-158.22724,996.4,293.2,309.0,31.8,22.4,-3.0
597.9167,1999-08-20T22:00:02.88,0.0009343715693660197,1.0537261698440206,1.0537261698440206,-7.385599999999999,NaN,34.57800593999999,0.577,-3.0,NaN,12.81,15.09,0.18,0.06,NaN,NaN,2.5,10.0,79.11776,-158.50574,992.4,317.8,317.1,120.2,83.8,-3.0
597.9583,1999-08-20T22:59:57.12,0.002759390883481328,1.0271247739602172,1.0271247739602172,-2.722461538461539,NaN,13.008644384615389,0.553,-7.8,NaN,12.69,14.82,0.2,0.08,NaN,NaN,2.5,10.0,79.12965,-158.54134,992.6,318.1,317.1,96.4,67.4,-7.8
598.0,1999-08-21T00:00:00.0,0.0031985093121763663,1.031630170316302,1.031630170316302,-2.1919999999999997,NaN,14.02556181818182,0.548,-8.8,NaN,11.6,13.72,0.25,0.14,NaN,NaN,2.5,10.0,79.1406,-158.56948,992.8,319.0,317.4,73.9,52.1,-8.8
598.0417,1999-08-21T01:00:02.88,0.004313873260108726,0.8286252354048966,0.8286252354048966,-1.7306666666666664,NaN,12.47677425,0.531,-10.8,NaN,11.62,13.27,0.3,0.19,NaN,NaN,2.5,10.0,79.15008,-158.59186,992.6,319.3,317.4,80.8,56.8,-10.8
598.0833,1999-08-21T01:59:57.12,0.00395208393100972,0.7975535168195713,0.7975535168195713,-1.466915887850467,NaN,15.885285630841121,0.545,-10.7,NaN,11.8,13.43,0.35,0.26,NaN,NaN,2.5,10.0,79.15781,-158.615,992.5,318.8,317.1,79.1,53.9,-10.7
598.125,1999-08-21T03:00:00.0,0.005705830000791505,0.806888068880689,0.806888068880689,-1.2551578947368425,NaN,14.45550798947369,0.542,-15.2,NaN,11.93,13.57,0.46,0.35,NaN,NaN,2.5,10.0,79.16391,-158.64342,992.4,319.0,317.2,59.5,40.7,-15.2
598.1667,1999-08-21T04:00:02.88,0.00496558770128278,0.7995124923826928,0.7995124923826928,-1.4157647058823528,NaN,18.412573837500002,0.547,-13.6,NaN,12.14,13.78,0.51,0.4,NaN,NaN,2.5,10.0,79.16896,-158.67924,992.5,318.8,317.1,46.7,31.7,-13.6
598.2083,1999-08-21T04:59:57.12,0.005521853777925233,0.7239583333333336,0.7239583333333336,-1.189161290322581,NaN,14.612413935483868,0.512,-12.4,NaN,11.49,12.88,0.45,0.36,NaN,NaN,2.5,10.0,79.17457,-158.72372,993.1,318.5,317.5,24.7,16.9,-12.4
598.25,1999-08-21T06:00:00.0,0.006172912856048151,0.6557377049180333,0.6557377049180333,-0.9109333333333334,NaN,11.040355839999998,0.488,-12.0,NaN,10.95,12.15,0.38,0.31,NaN,NaN,2.5,10.0,79.18142,-158.77225,993.3,318.6,317.1,17.1,11.6,-12.0
598.2917,1999-08-21T07:00:02.88,0.005045160597011505,0.7017543859649117,0.7017543859649117,-1.2768,NaN,11.02268736,0.456,-8.0,NaN,10.42,11.62,0.31,0.24,NaN,NaN,2.5,10.0,79.18914,-158.8205,993.3,318.0,316.9,8.3,5.8,-8.0
598.3333,1999-08-21T07:59:57.12,0.0038189220328873393,0.7707454289732766,0.7707454289732766,-1.3383529411764707,NaN,11.745929117647057,0.474,-6.8,NaN,10.4,11.77,0.25,0.19,NaN,NaN,2.5,10.0,79.19815,-158.86524,993.3,317.8,316.8,5.3,3.8,-6.8
598.375,1999-08-21T09:00:00.0,0.0039909142819754715,0.7491814014407333,0.7491814014407333,-1.2956363636363637,NaN,12.138239260227271,0.509,-8.8,NaN,10.63,12.06,0.27,0.2,NaN,NaN,2.5,10.0,79.20728,-158.90717,993.2,317.9,316.9,2.4,1.9,-8.8
598.4167,1999-08-21T10:00:02.88,0.003039001815393091,0.755946562398175,0.755946562398175,-1.2035294117647057,NaN,14.760098809742642,0.5115,-6.8,NaN,10.74,12.19,0.25,0.2,NaN,NaN,2.5,10.0,79.21628,-158.94467,993.3,318.2,316.8,1.4,1.1,-6.8
598.4583,1999-08-21T10:59:57.12,0.003114693604238101,0.7514486123818243,0.7514486123818243,-0.8229647058823525,NaN,13.82560260352941,0.5465,-8.5,NaN,10.94,12.48,0.24,0.2,NaN,NaN,2.5,10.0,79.22495,-158.97866,993.0,318.6,316.6,1.5,1.4,-8.5
598.5,1999-08-21T12:00:00.0,0.0032849151095770625,0.771653543307087,0.771653543307087,-0.9031111111111112,NaN,12.563415733333333,0.508,-7.2,NaN,10.76,12.23,0.23,0.19,NaN,NaN,2.5,10.0,79.23246,-159.00887,993.2,318.4,316.6,5.6,4.0,-7.2
598.5417,1999-08-21T13:00:02.88,0.00352498950108595,0.7435640254095615,0.7435640254095615,-0.874082191780822,NaN,10.181783969178081,0.4985,-7.3,NaN,10.21,11.6,0.2,0.16,NaN,NaN,2.5,10.0,79.23892,-159.0374,993.1,317.2,316.5,8.0,5.7,-7.3
598.5833,1999-08-21T13:59:57.12,0.003913429382465798,0.7267645003494055,0.7267645003494055,-0.6449577464788733,NaN,8.254495749295772,0.477,-7.1,NaN,9.89,11.19,0.18,0.15,NaN,NaN,2.5,10.0,79.24434,-159.0649,993.1,317.1,316.3,9.3,6.7,-7.1
598.625,1999-08-21T15:00:00.0,0.004425243029746025,0.8289855072463765,0.8289855072463765,-0.4088888888888887,NaN,6.489066666666666,0.46,-7.2,NaN,9.6,11.03,0.16,0.14,NaN,NaN,2.5,10.0,79.24939,-159.09554,993.0,317.6,317.0,17.3,12.0,-7.2
598.6667,1999-08-21T16:00:02.88,0.005591800353282656,0.7833920877399138,0.7833920877399138,-0.5673333333333336,NaN,4.4938180802083325,0.4255,-7.2,NaN,9.07,10.32,0.14,0.11,NaN,NaN,2.5,10.0,79.25393,-159.13017,993.1,317.7,317.1,31.6,21.4,-7.2
598.7083,1999-08-21T16:59:57.12,0.005979170982617366,0.7571189279731998,0.7571189279731998,-0.6064761904761906,NaN,3.602559542857144,0.398,-6.3,NaN,8.35,9.48,0.12,0.09,NaN,NaN,2.5,10.0,79.25907,-159.16536,993.2,317.4,317.8,71.5,46.0,-6.3
598.75,1999-08-21T18:00:00.0,0.0060239219037680975,0.7160839160839154,0.7160839160839154,-0.7460869565217392,NaN,3.5757966032608692,0.3575,-4.6,NaN,7.91,8.87,0.12,0.09,NaN,NaN,2.5,10.0,79.26458,-159.19901,993.5,317.5,317.3,117.1,73.7,-4.6
603.0417,1999-08-26T01:00:02.88,0.04614300157618167,0.9286898839137635,0.9286898839137635,0.4149677419354843,NaN,-10.37341289032258,0.201,-6.2,NaN,4.44,5.14,-2.64,-2.6,NaN,NaN,2.5,10.0,79.54702,-159.14956,1018.5,235.6,300.8,168.1,130.0,-6.2
603.0833,1999-08-26T01:59:57.12,0.027763973033007427,0.8909803921568628,0.8909803921568628,0.0,NaN,-20.412677556818178,0.2125,-4.4,NaN,4.65,5.36,-3.12,-3.12,NaN,NaN,2.5,10.0,79.54609,-159.16949,1018.7,253.4,299.5,97.0,72.3,-4.4
605.75,1999-08-28T18:00:00.0,0.018666159561776648,0.8524590163934429,0.8524590163934429,-1.5616000000000014,NaN,-17.14160512,0.244,-4.5,NaN,4.27,5.05,-1.77,-1.86,NaN,NaN,2.5,10.0,79.55342,-160.04857,1010.1,305.7,308.4,87.6,72.4,-4.5
605.875,1999-08-28T21:00:00.0,0.013565055363618623,1.5306427503736921,1.5306427503736921,-1.7126400000000015,NaN,-18.63047256,0.223,-2.5,NaN,4.1,5.38,-1.4,-1.46,NaN,NaN,2.5,10.0,79.55343,-160.01718,1008.8,310.1,309.5,109.4,95.4,-2.5
608.875,1999-08-31T21:00:00.0,0.008323659952658371,0.4392156862745097,0.4392156862745097,-1.0643478260869537,NaN,-14.49067989130435,0.255,-2.3,NaN,5.78,6.2,-0.67,-0.7,NaN,NaN,2.5,10.0,79.54263,-159.76726,1011.8,311.9,313.1,131.5,107.6,-2.3
608.9167,1999-08-31T22:00:02.88,0.03182864323431523,-0.015503875968991918,-0.015503875968991918,-0.407703703703704,NaN,-3.222683733333332,0.172,-2.7,NaN,6.2,6.19,-0.57,-0.59,NaN,NaN,2.5,10.0,79.54599,-159.76044,1011.5,311.8,313.0,140.5,115.1,-2.7
608.9583,1999-08-31T22:59:57.12,0.019353700368903944,-0.144499178981938,-0.144499178981938,-0.2405925925925928,NaN,-4.4615610666666665,0.203,-2.7,NaN,6.69,6.58,-0.48,-0.49,NaN,NaN,2.5,10.0,79.55008,-159.75006,1011.4,307.5,312.8,155.5,128.0,-2.7
617.2083,1999-09-09T04:59:57.12,0.2982779212642351,1.9099099099099093,1.9099099099099093,-0.2368000000000002,NaN,-1.5803735999999997,0.074,-2.0,NaN,2.06,2.59,-2.6,-2.62,NaN,NaN,2.5,10.0,79.67238,-161.79241,1020.2,293.7,302.6,20.1,17.3,-2.0
617.25,1999-09-09T06:00:00.0,0.20404155281041314,1.4242424242424236,1.4242424242424236,-0.36730434782608995,NaN,-2.3910778434782607,0.088,-2.3,NaN,2.24,2.71,-2.69,-2.72,NaN,NaN,2.5,10.0,79.67085,-161.79807,1020.2,293.5,301.7,10.1,8.5,-2.3
617.2917,1999-09-09T07:00:02.88,0.2957337501792581,1.547325102880659,1.547325102880659,0.0,NaN,-1.6372470807692305,0.081,-2.6,NaN,1.92,2.39,-2.67,-2.67,NaN,NaN,2.5,10.0,79.66941,-161.80602,1020.3,293.8,301.6,2.7,2.3,-2.6
617.3333,1999-09-09T07:59:57.12,0.16013999513118615,1.4522691705790298,1.4522691705790298,0.21300000000000016,NaN,-3.046297960546874,0.1065,-3.2,NaN,2.07,2.65,-2.69,-2.67,NaN,NaN,2.5,10.0,79.66798,-161.8146,1020.4,293.1,301.4,0.7,0.6,-3.2
617.375,1999-09-09T09:00:00.0,0.23850107296408682,1.7044673539518902,1.7044673539518902,0.258666666666665,NaN,-2.0991478999999997,0.097,-3.6,NaN,2.36,2.98,-2.76,-2.73,NaN,NaN,2.5,10.0,79.66692,-161.82408,1020.4,291.5,300.8,0.2,0.2,-3.6
617.4167,1999-09-09T10:00:02.88,0.1083433259422074,1.265888456549936,1.265888456549936,0.32463157894736633,NaN,-4.8578604967105266,0.1285,-3.8,NaN,2.53,3.14,-2.9,-2.87,NaN,NaN,2.5,10.0,79.66604,-161.83425,1020.4,290.3,300.4,0.1,0.0,-3.8
